filename,#CodeChurnInFile,MaxSizeCodeChurn,AvgSizeCodeChurn,#Commits,#Contributors,#MinorContributors,#ContibutorExperience,#Hunks,#LinesAdded,MaxLinesAdded,AvgLinesAdded,#LinesRemoved,MaxLinesRemoved,AvgLinesRemoved,vulnerable
docs\manual\howto\auth.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\howto\auth.html.tr.utf8,0,0,0,5,4.0,0.0,40.0,1.0,5,1,1,5,1,1,1
docs\manual\howto\cgi.html.en,-18,0,-3,6,4.0,3.0,90.32,1.0,22,14,4,40,32,7,1
docs\manual\howto\cgi.html.fr,-18,0,-3,6,4.0,3.0,90.32,1.0,22,14,4,40,32,7,1
docs\manual\howto\cgi.html.ja.utf8,-4,0,-1,5,4.0,0.0,70.0,1.0,8,4,2,12,8,2,1
docs\manual\howto\cgi.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\howto\htaccess.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\howto\htaccess.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\howto\htaccess.html.pt-br,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\howto\index.html.en,2,2,0,5,5.0,0.0,33.33,1.0,7,3,1,5,1,1,1
docs\manual\howto\index.html.fr,135,135,27,5,5.0,4.0,94.41,1.0,139,135,28,4,1,1,1
docs\manual\howto\index.html.ja.utf8,-2,2,0,6,5.0,0.0,50.0,1.0,7,2,1,9,5,2,1
docs\manual\howto\index.html.ko.euc-kr,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\howto\index.html.zh-cn.utf8,2,2,0,6,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\howto\public_html.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\howto\public_html.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\howto\ssi.html.en,-14,0,-2,9,4.0,2.0,53.49,1.0,36,19,4,50,25,6,1
docs\manual\howto\ssi.html.fr,-12,2,-1,10,5.0,3.0,53.33,1.0,39,20,4,51,26,5,1
docs\manual\howto\ssi.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\howto\ssi.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\index.html.da,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\index.html.de,0,0,0,5,4.0,0.0,75.0,1.0,12,8,2,12,8,2,1
docs\manual\index.html.en,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\index.html.es,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\index.html.fr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\index.html.ja.utf8,0,0,0,5,5.0,0.0,69.23,1.0,13,9,3,13,9,3,1
docs\manual\index.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\index.html.pt-br,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\index.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\index.html.zh-cn.utf8,0,0,0,5,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\install.html.de,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\install.html.en,0,0,0,5,4.0,0.0,40.0,1.0,5,1,1,5,1,1,1
docs\manual\install.html.es,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\install.html.fr,-2,2,0,7,5.0,0.0,37.5,1.0,7,2,1,9,3,1,1
docs\manual\install.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\install.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\install.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\invoking.html.de,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\invoking.html.en,0,0,0,5,5.0,0.0,33.33,1.0,6,2,1,6,2,1,1
docs\manual\invoking.html.es,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\invoking.html.fr,0,0,0,5,5.0,0.0,33.33,1.0,6,2,1,6,2,1,1
docs\manual\invoking.html.ja.utf8,-7,0,-1,6,5.0,0.0,61.9,1.0,7,2,1,14,8,2,1
docs\manual\invoking.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\invoking.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\license.html.en,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\logs.html.en,-22,0,-3,7,4.0,2.0,89.47,1.0,27,20,4,49,42,7,1
docs\manual\logs.html.fr,-34,2,-4,9,7.0,5.0,73.91,1.0,29,20,3,63,42,7,1
docs\manual\logs.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\logs.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\logs.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\index.html.en,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\index.html.fr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\index.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\index.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\index.html.zh-cn.utf8,0,0,0,5,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\password_encryptions.html.en,2,2,0,5,5.0,0.0,42.86,1.0,8,4,2,6,2,1,1
docs\manual\misc\password_encryptions.html.fr,266,264,44,6,6.0,5.0,95.65,1.0,271,264,45,5,1,1,1
docs\manual\misc\perf-scaling.html.en,-22,0,-2,10,4.0,3.0,96.25,1.0,69,26,7,91,33,9,1
docs\manual\misc\perf-tuning.html.en,-14,0,-3,5,4.0,3.0,88.0,1.0,18,14,4,32,28,6,1
docs\manual\misc\perf-tuning.html.fr,-14,0,-3,5,4.0,3.0,88.0,1.0,18,14,4,32,28,6,1
docs\manual\misc\perf-tuning.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\perf-tuning.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\relevant_standards.html.en,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\misc\relevant_standards.html.fr,251,251,50,5,5.0,4.0,96.91,1.0,255,251,51,4,1,1,1
docs\manual\misc\relevant_standards.html.ko.euc-kr,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\misc\security_tips.html.en,-8,0,-2,5,4.0,0.0,81.25,1.0,12,8,2,20,16,4,1
docs\manual\misc\security_tips.html.fr,-8,0,-2,5,4.0,0.0,81.25,1.0,12,8,2,20,16,4,1
docs\manual\misc\security_tips.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\misc\security_tips.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\core.html.de,29,16,4,8,6.0,4.0,41.46,1.0,35,16,4,6,1,1,1
docs\manual\mod\core.html.en,-15,42,-1,20,10.0,7.0,71.99,1.5,262,114,13,277,230,14,1
docs\manual\mod\core.html.es,30,16,4,8,6.0,1.0,42.5,1.0,35,16,4,5,1,1,1
docs\manual\mod\core.html.ja.utf8,29,16,4,8,6.0,4.0,41.46,1.0,35,16,4,6,1,1,1
docs\manual\mod\core.html.tr.utf8,27,15,3,8,5.0,0.0,46.15,1.0,33,15,4,6,1,1,1
docs\manual\mod\directive-dict.html.en,2,2,0,6,5.0,0.0,33.33,1.0,7,2,1,5,1,1,1
docs\manual\mod\directive-dict.html.fr,315,315,63,5,5.0,4.0,97.52,1.0,319,315,64,4,1,1,1
docs\manual\mod\directive-dict.html.ja.utf8,3,4,0,7,5.0,0.0,47.37,1.0,11,4,2,8,4,1,1
docs\manual\mod\directive-dict.html.ko.euc-kr,2,2,0,5,4.0,0.0,40.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\directive-dict.html.tr.utf8,3,2,0,6,5.0,0.0,36.36,1.0,7,2,1,4,1,1,1
docs\manual\mod\event.html.en,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\event.html.fr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\index.html.de,5,2,1,9,6.0,0.0,35.29,1.0,11,2,1,6,1,1,1
docs\manual\mod\index.html.en,5,2,1,9,6.0,0.0,35.29,1.0,11,2,1,6,1,1,1
docs\manual\mod\index.html.es,5,2,1,9,6.0,0.0,35.29,1.0,11,2,1,6,1,1,1
docs\manual\mod\index.html.fr,15,4,1,18,8.0,4.0,37.62,1.0,58,16,3,43,12,2,1
docs\manual\mod\index.html.ja.utf8,5,2,1,9,6.0,0.0,35.29,1.0,11,2,1,6,1,1,1
docs\manual\mod\index.html.ko.euc-kr,5,2,1,9,6.0,0.0,35.29,1.0,11,2,1,6,1,1,1
docs\manual\mod\index.html.tr.utf8,5,2,1,9,6.0,0.0,35.29,1.0,11,2,1,6,1,1,1
docs\manual\mod\index.html.zh-cn.utf8,5,2,0,10,6.0,0.0,35.29,1.0,11,2,1,6,1,1,1
docs\manual\mod\mod_access_compat.html.en,-24,0,-4,6,4.0,3.0,92.5,1.0,28,22,5,52,46,9,1
docs\manual\mod\mod_access_compat.html.fr,-24,0,-4,6,4.0,3.0,92.5,1.0,28,22,5,52,46,9,1
docs\manual\mod\mod_access_compat.html.ja.utf8,0,0,0,5,4.0,0.0,40.0,1.0,5,1,1,5,1,1,1
docs\manual\mod\mod_actions.html.de,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_actions.html.en,-8,0,-2,5,4.0,0.0,81.25,1.0,12,8,2,20,16,4,1
docs\manual\mod\mod_actions.html.fr,-8,0,-2,5,4.0,0.0,81.25,1.0,12,8,2,20,16,4,1
docs\manual\mod\mod_actions.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_actions.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_alias.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_alias.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_alias.html.tr.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_allowhandlers.html.en,-4,0,-1,6,4.0,0.0,72.73,1.0,9,4,2,13,8,2,1
docs\manual\mod\mod_allowmethods.html.en,-2,2,0,6,4.0,0.0,76.92,1.0,12,4,2,14,8,2,1
docs\manual\mod\mod_allowmethods.html.fr,113,117,19,6,5.0,3.0,85.4,1.0,125,117,21,12,8,2,1
docs\manual\mod\mod_asis.html.en,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_asis.html.fr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_asis.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_asis.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_auth_basic.html.en,-10,0,-2,5,4.0,0.0,84.21,1.0,14,10,3,24,20,5,1
docs\manual\mod\mod_auth_basic.html.fr,-10,0,-2,5,4.0,0.0,84.21,1.0,14,10,3,24,20,5,1
docs\manual\mod\mod_auth_basic.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_auth_basic.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_auth_digest.html.en,10,9,1,7,5.0,3.0,61.54,1.0,31,13,4,21,8,3,1
docs\manual\mod\mod_auth_digest.html.fr,12,14,2,7,6.0,4.0,59.26,1.0,33,23,5,21,9,3,1
docs\manual\mod\mod_auth_digest.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_auth_form.html.en,-22,2,-4,6,5.0,3.0,86.05,1.0,32,24,5,54,48,9,1
docs\manual\mod\mod_auth_form.html.fr,809,833,116,7,5.0,3.0,91.04,1.0,862,833,123,53,48,8,1
docs\manual\mod\mod_authn_anon.html.en,-2,2,0,7,4.0,0.0,72.73,1.0,10,3,1,12,7,2,1
docs\manual\mod\mod_authn_anon.html.fr,257,261,37,7,5.0,4.0,92.88,1.0,269,261,38,12,7,2,1
docs\manual\mod\mod_authn_anon.html.ja.utf8,-10,2,-2,6,5.0,3.0,82.76,1.0,24,18,4,34,30,6,1
docs\manual\mod\mod_authn_anon.html.ko.euc-kr,2,2,0,5,4.0,0.0,40.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_authn_core.html.en,-6,2,-1,8,5.0,0.0,78.95,1.0,16,7,2,22,15,3,1
docs\manual\mod\mod_authn_core.html.fr,-4,4,-1,7,5.0,0.0,72.22,1.0,16,7,2,20,15,3,1
docs\manual\mod\mod_authn_dbd.html.en,-4,2,-1,6,4.0,0.0,78.57,1.0,12,4,2,16,10,3,1
docs\manual\mod\mod_authn_dbd.html.fr,264,270,38,7,5.0,3.0,91.84,1.0,279,270,40,15,10,2,1
docs\manual\mod\mod_authn_dbm.html.en,2,2,0,6,4.0,0.0,57.14,1.0,8,2,1,6,2,1,1
docs\manual\mod\mod_authn_dbm.html.fr,178,178,25,7,5.0,3.0,91.75,1.0,186,178,27,8,4,1,1
docs\manual\mod\mod_authn_dbm.html.ja.utf8,2,2,0,5,4.0,0.0,40.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_authn_dbm.html.ko.euc-kr,2,2,0,5,4.0,0.0,40.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_authn_file.html.en,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_authn_file.html.fr,0,0,0,5,4.0,0.0,40.0,1.0,5,1,1,5,1,1,1
docs\manual\mod\mod_authn_file.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_authn_file.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_authn_socache.html.en,-1,2,0,7,5.0,0.0,51.43,1.0,17,6,2,18,7,3,1
docs\manual\mod\mod_authn_socache.html.fr,280,284,47,6,5.0,4.0,94.04,1.0,291,284,48,11,7,2,1
docs\manual\mod\mod_authnz_ldap.html.en,38,36,3,15,9.0,6.0,53.72,2.0,113,36,8,75,55,5,1
docs\manual\mod\mod_authnz_ldap.html.fr,48,41,3,14,8.0,3.0,47.45,1.5,122,41,9,74,55,5,1
docs\manual\mod\mod_authz_core.html.en,-1,19,0,12,8.0,4.0,46.15,1.0,123,58,10,124,56,10,1
docs\manual\mod\mod_authz_core.html.fr,670,674,48,14,8.0,6.0,88.09,1.0,780,674,56,110,55,8,1
docs\manual\mod\mod_authz_dbd.html.en,41,53,5,9,7.0,4.0,45.3,1.0,79,53,9,38,27,4,1
docs\manual\mod\mod_authz_dbd.html.fr,347,308,35,10,8.0,5.0,74.7,1.0,385,308,38,38,27,4,1
docs\manual\mod\mod_authz_dbm.html.en,31,37,3,9,6.0,4.0,50.68,1.0,52,37,6,21,14,2,1
docs\manual\mod\mod_authz_dbm.html.fr,218,189,20,11,9.0,6.0,70.52,1.0,243,189,22,25,14,2,1
docs\manual\mod\mod_authz_dbm.html.ko.euc-kr,2,2,0,5,4.0,0.0,40.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_authz_groupfile.html.en,38,40,4,9,6.0,4.0,63.64,1.0,52,41,6,14,6,2,1
docs\manual\mod\mod_authz_groupfile.html.fr,158,122,14,11,9.0,6.0,62.89,1.0,176,122,16,18,6,2,1
docs\manual\mod\mod_authz_groupfile.html.ja.utf8,2,2,0,5,4.0,0.0,40.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_authz_groupfile.html.ko.euc-kr,2,2,0,5,4.0,0.0,40.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_authz_host.html.en,-8,5,-1,8,6.0,3.0,73.33,1.5,26,11,3,34,25,4,1
docs\manual\mod\mod_authz_host.html.fr,-8,3,-1,10,8.0,5.0,64.71,1.0,30,11,3,38,25,4,1
docs\manual\mod\mod_authz_owner.html.en,-4,0,-1,5,4.0,0.0,70.0,1.0,8,4,2,12,8,2,1
docs\manual\mod\mod_authz_owner.html.fr,-4,0,-1,5,4.0,0.0,70.0,1.0,8,4,2,12,8,2,1
docs\manual\mod\mod_authz_owner.html.ja.utf8,-7,0,-1,5,5.0,4.0,86.89,1.0,27,23,5,34,30,7,1
docs\manual\mod\mod_authz_owner.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_authz_user.html.en,36,40,4,8,6.0,4.0,65.62,1.0,50,41,6,14,6,2,1
docs\manual\mod\mod_authz_user.html.fr,37,39,4,10,8.0,5.0,61.64,1.0,55,42,6,18,6,2,1
docs\manual\mod\mod_authz_user.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_authz_user.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_autoindex.html.en,-44,0,-6,7,4.0,3.0,94.37,1.0,49,30,7,93,74,13,1
docs\manual\mod\mod_autoindex.html.fr,-44,0,-6,8,5.0,4.0,93.06,1.0,50,30,6,94,74,12,1
docs\manual\mod\mod_autoindex.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_autoindex.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_autoindex.html.tr.utf8,-1,0,0,5,4.0,0.0,45.45,1.0,5,1,1,6,2,1,1
docs\manual\mod\mod_buffer.html.en,-2,0,0,6,4.0,0.0,57.14,1.0,6,1,1,8,3,1,1
docs\manual\mod\mod_buffer.html.fr,-2,0,0,6,4.0,0.0,57.14,1.0,6,1,1,8,3,1,1
docs\manual\mod\mod_cache.html.en,-65,2,-6,10,6.0,5.0,91.7,1.0,82,49,8,147,115,15,1
docs\manual\mod\mod_cache.html.fr,-61,4,-6,11,6.0,4.0,89.79,1.0,87,49,8,148,115,13,1
docs\manual\mod\mod_cache.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_cache.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_cache_disk.html.en,-10,0,-2,6,4.0,0.0,84.21,1.0,14,5,2,24,15,4,1
docs\manual\mod\mod_cache_disk.html.fr,-10,0,-2,6,4.0,0.0,84.21,1.0,14,5,2,24,15,4,1
docs\manual\mod\mod_cache_disk.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_cache_disk.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_cache_socache.html.en,-13,2,-1,9,7.0,5.0,72.13,1.0,24,8,3,37,22,4,1
docs\manual\mod\mod_cache_socache.html.fr,277,292,35,8,5.0,3.0,85.51,1.0,311,292,39,34,22,4,1
docs\manual\mod\mod_cern_meta.html.en,0,2,0,7,5.0,0.0,50.0,1.0,8,2,1,8,3,1,1
docs\manual\mod\mod_cern_meta.html.fr,160,162,23,7,5.0,4.0,92.05,1.0,168,162,24,8,3,1,1
docs\manual\mod\mod_cern_meta.html.ko.euc-kr,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_cgi.html.en,0,2,0,7,5.0,0.0,50.0,1.0,8,2,1,8,3,1,1
docs\manual\mod\mod_cgi.html.fr,286,288,41,7,5.0,4.0,95.36,1.0,294,288,42,8,3,1,1
docs\manual\mod\mod_cgi.html.ja.utf8,-6,2,-1,6,6.0,0.0,70.59,1.0,14,8,2,20,16,3,1
docs\manual\mod\mod_cgi.html.ko.euc-kr,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_cgid.html.en,24,26,3,8,6.0,4.0,54.17,1.5,36,26,4,12,6,2,1
docs\manual\mod\mod_cgid.html.fr,163,167,23,7,5.0,3.0,89.3,1.0,175,167,25,12,6,2,1
docs\manual\mod\mod_cgid.html.ja.utf8,19,17,3,6,6.0,0.0,62.96,1.0,23,17,4,4,1,1,1
docs\manual\mod\mod_cgid.html.ko.euc-kr,19,17,3,6,6.0,0.0,62.96,1.0,23,17,4,4,1,1,1
docs\manual\mod\mod_charset_lite.html.en,-2,2,0,6,5.0,0.0,63.64,1.0,10,4,2,12,8,2,1
docs\manual\mod\mod_charset_lite.html.fr,248,252,41,6,5.0,3.0,92.65,1.0,260,252,43,12,8,2,1
docs\manual\mod\mod_charset_lite.html.ko.euc-kr,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_data.html.en,0,2,0,6,5.0,0.0,40.0,1.0,10,4,2,10,4,2,1
docs\manual\mod\mod_data.html.fr,103,105,17,6,5.0,3.0,88.24,1.0,111,105,18,8,4,1,1
docs\manual\mod\mod_dav.html.en,-8,2,-1,8,5.0,3.0,76.19,1.0,17,9,2,25,19,3,1
docs\manual\mod\mod_dav.html.fr,300,310,33,9,6.0,4.0,87.57,1.0,327,310,36,27,19,3,1
docs\manual\mod\mod_dav.html.ja.utf8,-17,4,-2,8,7.0,4.0,82.3,1.0,48,37,6,65,56,8,1
docs\manual\mod\mod_dav.html.ko.euc-kr,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_dav_fs.html.en,-2,2,0,7,5.0,0.0,63.64,1.0,10,2,1,12,6,2,1
docs\manual\mod\mod_dav_fs.html.fr,127,131,18,7,5.0,3.0,86.75,1.0,139,131,20,12,6,2,1
docs\manual\mod\mod_dav_fs.html.ja.utf8,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_dav_fs.html.ko.euc-kr,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_dav_lock.html.en,0,2,0,7,5.0,0.0,50.0,1.0,8,2,1,8,3,1,1
docs\manual\mod\mod_dav_lock.html.fr,134,136,19,7,5.0,3.0,90.67,1.0,142,136,20,8,3,1,1
docs\manual\mod\mod_dav_lock.html.ja.utf8,-4,2,-1,6,6.0,0.0,64.29,1.0,12,6,2,16,12,3,1
docs\manual\mod\mod_dbd.html.en,0,2,0,6,4.0,0.0,70.0,1.0,10,4,2,10,4,2,1
docs\manual\mod\mod_dbd.html.fr,395,397,66,6,5.0,4.0,96.59,1.0,403,397,67,8,4,1,1
docs\manual\mod\mod_deflate.html.fr,82,45,9,9,6.0,3.0,50.5,2.0,141,45,16,59,33,7,1
docs\manual\mod\mod_deflate.html.ja.utf8,56,43,9,6,5.0,3.0,70.31,1.0,60,43,10,4,1,1,1
docs\manual\mod\mod_deflate.html.ko.euc-kr,56,43,9,6,5.0,3.0,70.31,1.0,60,43,10,4,1,1,1
docs\manual\mod\mod_dialup.html.en,-2,2,0,6,4.0,0.0,76.92,1.0,12,4,2,14,8,2,1
docs\manual\mod\mod_dialup.html.fr,109,112,16,7,5.0,3.0,80.58,1.0,124,112,18,15,8,2,1
docs\manual\mod\mod_dir.html.en,25,28,2,11,7.0,4.0,70.09,1.0,71,28,6,46,27,4,1
docs\manual\mod\mod_dir.html.fr,30,32,2,13,8.0,6.0,76.27,1.0,74,32,6,44,27,3,1
docs\manual\mod\mod_dir.html.ja.utf8,16,16,3,6,4.0,0.0,78.57,1.0,22,16,4,6,2,1,1
docs\manual\mod\mod_dir.html.ko.euc-kr,16,16,3,6,4.0,0.0,78.57,1.0,22,16,4,6,2,1,1
docs\manual\mod\mod_dir.html.tr.utf8,15,15,2,6,4.0,0.0,77.78,1.0,21,15,4,6,2,1,1
docs\manual\mod\mod_dumpio.html.en,-4,2,-1,7,5.0,0.0,71.43,1.0,12,3,2,16,9,2,1
docs\manual\mod\mod_dumpio.html.fr,270,135,54,5,3.0,2.0,98.55,1.0,273,135,55,3,1,1,1
docs\manual\mod\mod_dumpio.html.ja.utf8,2,2,0,5,5.0,0.0,20.0,1.0,6,2,1,4,1,1,1
docs\manual\mod\mod_echo.html.en,-2,0,0,6,4.0,0.0,57.14,1.0,6,1,1,8,3,1,1
docs\manual\mod\mod_echo.html.fr,-2,0,0,6,4.0,0.0,57.14,1.0,6,1,1,8,3,1,1
docs\manual\mod\mod_echo.html.ja.utf8,-7,0,-1,5,5.0,0.0,61.9,1.0,7,3,1,14,10,3,1
docs\manual\mod\mod_echo.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_env.html.en,-6,0,-1,7,4.0,0.0,78.57,1.0,11,3,2,17,9,2,1
docs\manual\mod\mod_env.html.fr,-6,2,-1,8,5.0,0.0,68.75,1.0,13,3,2,19,9,2,1
docs\manual\mod\mod_env.html.ja.utf8,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_env.html.ko.euc-kr,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_env.html.tr.utf8,0,0,0,5,4.0,0.0,40.0,1.0,5,1,1,5,1,1,1
docs\manual\mod\mod_example_hooks.html.en,-2,2,0,8,4.0,2.0,75.61,1.0,40,30,5,42,30,5,1
docs\manual\mod\mod_example_hooks.html.fr,193,197,19,10,6.0,4.0,68.64,1.0,240,197,24,47,33,5,1
docs\manual\mod\mod_example_hooks.html.ko.euc-kr,2,2,0,6,4.0,2.0,86.67,1.0,31,25,5,29,25,5,1
docs\manual\mod\mod_expires.html.en,-8,0,-2,5,4.0,0.0,81.25,1.0,12,8,2,20,16,4,1
docs\manual\mod\mod_expires.html.fr,-8,0,-2,5,4.0,0.0,81.25,1.0,12,8,2,20,16,4,1
