filename,#CodeChurnInFile,MaxSizeCodeChurn,AvgSizeCodeChurn,#Commits,#Contributors,#MinorContributors,#ContibutorExperience,#Hunks,#LinesAdded,MaxLinesAdded,AvgLinesAdded,#LinesRemoved,MaxLinesRemoved,AvgLinesRemoved,vulnerable
reviewboard\scmtools\testdata\svn_repo\README.txt,5,5,2,3,2,1,100.0,0,5,5,2,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\conf\authz,21,21,7,3,2,1,100.0,0,21,21,7,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\conf\passwd,8,8,3,3,2,1,100.0,0,8,8,3,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\conf\svnserve.conf,30,30,10,3,2,1,100.0,0,30,30,10,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\format,1,1,0,3,2,1,100.0,0,1,1,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\fs-type,1,1,0,3,2,1,100.0,0,1,1,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revprops\0,5,5,2,3,2,1,100.0,0,5,5,2,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revprops\1,14,14,5,3,2,1,100.0,0,14,14,5,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revprops\2,14,14,5,3,2,1,100.0,0,14,14,5,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revprops\3,14,14,5,3,2,1,100.0,0,14,14,5,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revprops\4,14,14,5,3,1,0,100.0,0,14,14,5,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revs\0,11,11,4,3,2,1,100.0,0,11,11,4,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revs\1,0,0,0,3,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revs\2,0,0,0,3,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revs\3,0,0,0,3,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\revs\4,0,0,0,3,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\uuid,1,1,0,3,2,1,100.0,0,1,1,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\db\write-lock,0,0,0,3,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\format,1,1,0,3,2,1,100.0,0,1,1,0,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\post-commit.tmpl,50,50,17,3,2,1,100.0,0,50,50,17,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\post-lock.tmpl,44,44,15,3,2,1,100.0,0,44,44,15,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\post-revprop-change.tmpl,56,56,19,3,2,1,100.0,0,56,56,19,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\post-unlock.tmpl,42,42,14,3,2,1,100.0,0,42,42,14,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\pre-commit.tmpl,70,70,23,3,2,1,100.0,0,70,70,23,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\pre-lock.tmpl,64,64,21,3,2,1,100.0,0,64,64,21,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\pre-revprop-change.tmpl,66,66,22,3,2,1,100.0,0,66,66,22,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\pre-unlock.tmpl,60,60,20,3,2,1,100.0,0,60,60,20,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\hooks\start-commit.tmpl,54,54,18,3,2,1,100.0,0,54,54,18,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\locks\db-logs.lock,3,3,1,3,2,1,100.0,0,3,3,1,0,0,0,1
reviewboard\scmtools\testdata\svn_repo\locks\db.lock,3,3,1,3,2,1,100.0,0,3,3,1,0,0,0,1
reviewboard\scmtools\testdata\vmware-phil-is-crazy.changeset,49,51,8,6,2,1,100.0,0.5,56,51,9,7,6,1,1
reviewboard\scmtools\testdata\vmware-single-line-desc.changeset,7,7,1,5,2,0,77.78,0,8,7,2,1,1,0,1
reviewboard\scmtools\testdata\vmware.changeset,4,2,1,5,2,1,100.0,0,11,7,2,7,5,1,1
reviewboard\templates\404.html,15,15,5,3,1,0,100.0,0,15,15,5,0,0,0,1
reviewboard\templates\500.html,16,16,5,3,1,0,100.0,0,16,16,5,0,0,0,1
reviewboard\templates\admin\manual-updates\media-upload-dir.html,31,31,10,3,1,0,100.0,0,31,31,10,0,0,0,1
reviewboard\templates\admin\manual-updates\run-syncdb.html,22,22,7,3,1,0,100.0,0,22,22,7,0,0,0,1
reviewboard\templates\base_feeds.html,0,0,0,3,1,0,100.0,0,2,2,1,2,2,1,1
reviewboard\templates\diffviewer\diff_fragment_error.html,63,59,16,4,1,0,100.0,0.5,66,62,16,3,3,1,1
reviewboard\templates\docview\page.html,14,14,5,3,1,0,100.0,0,14,14,5,0,0,0,1
reviewboard\templates\feeds\reviews_description.html,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
reviewboard\templates\feeds\reviews_title.html,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
reviewboard\templates\iphone\dashboard_list.html,5,5,2,3,1,0,100.0,0,5,5,2,0,0,0,1
reviewboard\templates\iphone\diff.html,52,50,10,5,1,0,100.0,1,58,50,12,6,5,1,1
reviewboard\templates\iphone\user_prefs.html,3,3,1,3,1,0,100.0,0,3,3,1,0,0,0,1
reviewboard\templates\reply_email.txt,0,0,0,2,1,0,100.0,1.0,2,2,1,2,2,1,1
reviewboard\templates\reports\report_list.html,20,17,3,7,2,0,50.0,1,31,17,4,11,8,2,1
reviewboard\templates\reports\review-moinmoin.txt,3,3,1,3,2,1,100.0,0,3,3,1,0,0,0,1
reviewboard\templates\reports\review-text.txt,3,3,1,4,2,0,60.0,0.5,4,3,1,1,1,0,1
reviewboard\templates\reports\review_request-moinmoin.txt,3,3,1,3,2,1,100.0,0,3,3,1,0,0,0,1
reviewboard\templates\reports\review_request-text.txt,3,3,1,3,2,1,100.0,0,3,3,1,0,0,0,1
reviewboard\templates\reports\status_report-moinmoin.txt,2,2,1,3,2,1,100.0,0,2,2,1,0,0,0,1
reviewboard\templates\reports\status_report-text.txt,2,2,1,3,2,1,100.0,0,2,2,1,0,0,0,1
reviewboard\templates\review_email.txt,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\templates\review_request_email.txt,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\templates\reviews\load_diff_comment_fragments.js,5,5,2,3,1,0,100.0,0,5,5,2,0,0,0,1
reviewboard\templates\reviews\reply_email.txt,66,66,66,1,1,0,100.0,1,66,66,66,0,0,0,1
reviewboard\templates\reviews\review_email.txt,31,31,31,1,1,0,100.0,1,31,31,31,0,0,0,1
reviewboard\templates\reviews\review_request_email.txt,59,59,59,1,1,0,100.0,1,59,59,59,0,0,0,1
reviewboard\templates\reviews\review_request_listview.html,15,14,4,4,2,0,73.68,0.5,17,14,4,2,2,0,1
reviewboard\templates\reviews\screenshotindex.html,18,9,4,5,2,1,100.0,1,22,10,4,4,2,1,1
reviewboard\webapi\__init__.py,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\rb\js\gears_init.js,87,87,44,2,1,0,100.0,0.5,87,87,44,0,0,0,1
reviewboard\notifications\__init__.py,15,15,5,3,2,1,100.0,0,15,15,5,0,0,0,1
reviewboard\scmtools\evolutions\repository_raw_file_url.py,8,8,4,2,1,0,100.0,0.5,8,8,4,0,0,0,1
reviewboard\signals.py,4,4,2,2,1,0,100.0,0.5,4,4,2,0,0,0,1
reviewboard\templates\admin\scmtools\change_form.html,66,51,22,3,1,0,100.0,1,67,51,22,1,1,0,1
reviewboard\templates\notifications\reply_email.txt,68,49,5,15,2,0,69.35,1,96,49,6,28,10,2,1
scmtools\fixtures\initial_data.json,50,31,6,8,2,0,70.69,1.0,54,32,7,4,1,0,1
docs\releasenotes\reviewboard\1.0-rc-3.txt,83,83,42,2,1,0,100.0,1.5,85,83,42,2,2,1,1
docs\releasenotes\reviewboard\1.0.txt,177,177,177,1,1,0,100.0,1,177,177,177,0,0,0,1
docs\releasenotes\_ext\extralinks.py,37,37,37,1,1,0,100.0,1,37,37,37,0,0,0,1
docs\releasenotes\reviewboard\1.0-alpha-1.txt,9,9,9,1,1,0,100.0,1,9,9,9,0,0,0,1
docs\releasenotes\reviewboard\1.0-alpha-2.txt,136,136,136,1,1,0,100.0,1,136,136,136,0,0,0,1
docs\releasenotes\reviewboard\1.0-alpha-3.txt,81,81,81,1,1,0,100.0,1,81,81,81,0,0,0,1
docs\releasenotes\reviewboard\1.0-alpha-4.txt,28,28,28,1,1,0,100.0,1,28,28,28,0,0,0,1
docs\releasenotes\reviewboard\1.0-beta-2.txt,17,17,17,1,1,0,100.0,1,17,17,17,0,0,0,1
docs\releasenotes\reviewboard\1.0-rc-1.txt,137,137,137,1,1,0,100.0,1,137,137,137,0,0,0,1
docs\releasenotes\reviewboard\1.0-rc-2.txt,34,34,34,1,1,0,100.0,1,34,34,34,0,0,0,1
docs\manual\admin\admin-ui\overview.txt,21,26,10,2,1,0,100.0,2.0,31,26,16,10,10,5,1
docs\codebase\modules\account_models.txt,15,15,15,1,1,0,100.0,1,15,15,15,0,0,0,1
docs\codebase\modules\changedescs_models.txt,11,11,11,1,1,0,100.0,1,11,11,11,0,0,0,1
docs\codebase\modules\diffviewer_models.txt,19,19,19,1,1,0,100.0,1,19,19,19,0,0,0,1
docs\codebase\modules\reviews_models.txt,245,245,245,1,1,0,100.0,1,245,245,245,0,0,0,1
docs\codebase\modules\scmtools_models.txt,16,16,16,1,1,0,100.0,1,16,16,16,0,0,0,1
docs\manual\users\getting-started\index.txt,13,13,13,1,1,0,100.0,1,13,13,13,0,0,0,1
docs\manual\users\getting-started\what-is-code-review.txt,38,38,38,1,1,0,100.0,1,38,38,38,0,0,0,1
docs\manual\users\getting-started\workflow.txt,30,30,30,1,1,0,100.0,1,30,30,30,0,0,0,1
docs\manual\users\navigating\index.txt,12,12,12,1,1,0,100.0,1,12,12,12,0,0,0,1
docs\manual\users\review-requests\review-request-update-banner.png,0,0,0,1,,,,0,0,0,0,0,0,0,1
docs\manual\users\reviews\diff-revision-selector.png,0,0,0,1,,,,0,0,0,0,0,0,0,1
docs\manual\users\tools\index.txt,11,11,11,1,1,0,100.0,1,11,11,11,0,0,0,1
contrib\tools\post-review,2312,763,24,95,2,0,68.81,2,3019,763,32,707,93,7,1
scmtools\testdata\hg_repo\.hg\00changelog.i,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
scmtools\testdata\hg_repo\.hg\dirstate,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
scmtools\testdata\hg_repo\.hg\store\00changelog.i,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
scmtools\testdata\hg_repo\.hg\store\00manifest.i,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
scmtools\testdata\hg_repo\.hg\store\data\doc\readme.i,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
scmtools\testdata\hg_repo\.hg\store\undo,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
scmtools\testdata\hg_repo\.hg\undo.dirstate,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
devserver.sh,3,3,2,2,1,0,100.0,1.0,4,3,2,1,1,0,1
htdocs\media\rb\images\dlg-spinner.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\iphone\loading.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\btn-sprite.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\close.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\e-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\gray\close.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\gray\dlg-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\gray\e-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\gray\hd-sprite.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\gray\s-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\gray\se-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\hd-sprite.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\s-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\basic-dialog\se-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\gradient-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\collapse.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\expand.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gradient-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\collapse.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\expand.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\gradient-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\ns-collapse.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\ns-expand.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\panel-close.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\panel-title-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\panel-title-light-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\tab-close-on.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\gray\tab-close.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\ns-collapse.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\ns-expand.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\panel-close.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\panel-title-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\panel-title-light-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\tab-close-on.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\layout\tab-close.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\s.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\e-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\e-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\e-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\e-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\ne-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\ne-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\nw-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\nw-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\s-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\s-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\se-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\se-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\sw-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\gray\sw-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\ne-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\ne-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\nw-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\nw-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\s-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\s-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\se-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\se-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\square.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\sw-handle-dark.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\sizer\sw-handle.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\gray\tab-btm-inactive-left-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\gray\tab-btm-inactive-right-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\gray\tab-btm-left-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\gray\tab-btm-right-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\gray\tab-sprite.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\tab-btm-inactive-left-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\tab-btm-inactive-right-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\tab-btm-left-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\tab-btm-right-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\tabs\tab-sprite.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\toolbar\btn-over-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\rb\images\ui\toolbar\gray-bg.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\button\assets\background.png,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\button\assets\menuarrow.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\button\assets\splitarrow.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\button\assets\splitarrow_active.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\calendar\assets\callt.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\calendar\assets\calrt.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\calendar\assets\calx.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\container\assets\alrt16_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\container\assets\blck16_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\container\assets\close12_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\container\assets\hlp16_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\container\assets\info16_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\container\assets\tip16_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\container\assets\warn16_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\map.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuarodwn8_dim_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuarodwn8_hov_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuarodwn8_nrm_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuarorght8_dim_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuarorght8_hov_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuarorght8_nrm_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuaroup8_dim_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuaroup8_nrm_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuchk8_dim_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuchk8_hov_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\menu\assets\menuchk8_nrm_1.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\lm.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\lmh.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\ln.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\loading.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\lp.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\lph.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\tm.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\tmh.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\tn.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\tp.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\tph.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
htdocs\media\yui\treeview\assets\vline.gif,0,0,0,3,,,,0,0,0,0,0,0,0,1
ChangeLog,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
setup.cfg,14,11,7,2,1,0,100.0,1.0,14,11,7,0,0,0,1
contrib\Makefile.am,21,22,4,6,2,0,78.26,1.5,45,22,8,24,13,4,1
contrib\tools\P4Tool.txt,2,2,2,1,1,0,100.0,1,2,2,2,0,0,0,1
contrib\tools\README.P4Tool,25,25,25,1,1,0,100.0,1,25,25,25,0,0,0,1
htdocs\media\rb\scripts\rb\widgets.js,471,377,18,26,3,1,63.11,2.0,1046,377,40,575,321,22,1
htdocs\media\rb\scripts\reviews.js,549,208,20,28,2,1,99.63,2.0,1092,313,39,543,311,19,1
scmtools\Makefile.am,105,112,26,4,1,0,100.0,1.0,221,112,55,116,107,29,1
admin\Makefile.am,20,6,4,5,2,0,68.75,1,26,7,5,6,3,1,1
htdocs\Makefile.am,304,257,43,7,2,1,99.53,1,788,294,113,484,252,69,1
templates\Makefile.am,63,53,7,9,2,0,89.14,2,119,53,13,56,46,6,1
contrib\internal\run-pyflakes.py,68,61,17,4,1,0,100.0,1.0,70,61,18,2,2,0,1
accounts\Makefile.am,15,13,5,3,2,0,88.24,2,16,13,5,1,1,0,1
Makefile.am,112,41,10,11,2,0,66.49,2,153,41,14,41,23,4,1
diffviewer\Makefile.am,34,32,11,3,2,0,95.0,1,37,32,12,3,3,1,1
htdocs\media\rb\scripts\diffviewer.js,863,828,15,56,3,1,61.79,2.0,2228,828,40,1365,809,24,1
reviews\Makefile.am,25,21,2,10,2,0,55.07,1.0,47,21,5,22,15,2,1
contrib\db\db2wiki.py,169,172,42,4,2,1,98.88,1.5,174,172,44,5,2,1,1
reviews\decorators.py,43,43,43,1,1,0,100.0,1,43,43,43,0,0,0,1
htdocs\media\rb\scripts\comments.js,453,370,28,16,2,0,75.24,1.0,491,370,31,38,11,2,1
htdocs\media\rb\scripts\rb\common.js,216,60,13,17,3,1,85.45,1,321,71,19,105,71,6,1
htdocs\media\rb\scripts\rb\dialogs.js,391,331,39,10,1,0,100.0,1.0,554,378,55,163,98,16,1
htdocs\media\rb\css\datagrid.css,282,233,35,8,1,0,100.0,1.5,307,233,38,25,13,3,1
htdocs\media\rb\css\yui-ui.css,469,469,156,3,2,0,87.34,1,503,469,168,34,34,11,1
htdocs\media\rb\scripts\screenshots.js,446,428,45,10,2,1,98.73,1.0,459,428,46,13,7,1,1
htdocs\media\yui-ext\yui-ext-core.js,210,210,105,2,2,1,100.0,0.5,210,210,105,0,0,0,1
htdocs\media\yui-ext\yui-ext.js,864,864,432,2,2,1,100.0,0.5,864,864,432,0,0,0,1
htdocs\media\yui\animation\animation-min.js,75,75,38,2,2,1,100.0,0.5,75,75,38,0,0,0,1
htdocs\media\yui\autocomplete\autocomplete-min.js,183,183,92,2,2,1,100.0,0.5,183,183,92,0,0,0,1
htdocs\media\yui\button\assets\button.css,217,217,108,2,2,1,100.0,0.5,217,217,108,0,0,0,1
htdocs\media\yui\button\button-beta-min.js,126,126,63,2,2,1,100.0,0.5,126,126,63,0,0,0,1
htdocs\media\yui\calendar\assets\calendar.css,197,197,98,2,2,1,100.0,0.5,197,197,98,0,0,0,1
htdocs\media\yui\calendar\calendar-min.js,116,116,58,2,2,1,100.0,0.5,116,116,58,0,0,0,1
htdocs\media\yui\connection\connection-min.js,104,104,52,2,2,1,100.0,0.5,104,104,52,0,0,0,1
htdocs\media\yui\container\assets\container.css,230,230,115,2,2,1,100.0,0.5,230,230,115,0,0,0,1
htdocs\media\yui\container\container-min.js,159,159,80,2,2,1,100.0,0.5,159,159,80,0,0,0,1
htdocs\media\yui\container\container_core-min.js,109,109,54,2,2,1,100.0,0.5,109,109,54,0,0,0,1
htdocs\media\yui\datasource\datasource-beta-min.js,59,59,30,2,2,1,100.0,0.5,59,59,30,0,0,0,1
htdocs\media\yui\datatable\assets\datatable.css,82,82,41,2,2,1,100.0,0.5,82,82,41,0,0,0,1
